source_book,recommended_book,rank,title,author,genre
BOK_216,BOK_237,8,The Bangalore Alibi (Vol. 1),sudha murty,mystery
BOK_216,BOK_185,9,Life in a Metro (Vol. 4),jeyamohan,fiction
BOK_216,B0179,10,Beyond the Storm,kuvempu,fiction
BOK_217,BOK_217,1,The Mango Orchard (Vol. 1),dan brown,fiction
BOK_217,BOK_124,2,Beyond the Horizon,dan brown,fiction
BOK_217,BOK_156,3,The God of Small Things (Vol. 3),dan brown,fiction
BOK_217,BOK_229,4,The Inheritance of Loss (Vol. 3),dan brown,fiction
BOK_217,BOK_008,5,Whispers of the Dead,dan brown,thriller
BOK_217,BOK_049,6,The Cursed Amulet (Vol. 1),dan brown,fantasy
BOK_217,BOK_292,7,The Train to Malgudi (Vol. 3),dan brown,fiction
BOK_217,BOK_227,8,Coding the Future,dan brown,technology
BOK_217,BOK_116,9,"Love, Chai, and Everything Nice (Vol. 2)",dan brown,romance
BOK_217,BOK_090,10,The Python Way,dan brown,technology
BOK_218,BOK_147,1,The Mango Orchard,simon sinek,fiction
BOK_218,BOK_045,2,The God of Small Things,simon sinek,fiction
BOK_218,BOK_253,3,A Cryptic Message (Vol. 1),simon sinek,mystery
BOK_218,BOK_051,4,Autumn Leaves,simon sinek,romance
BOK_218,BOK_061,5,The Legend of Ramanujan,simon sinek,biography
BOK_218,BOK_039,6,The Silent Witness,simon sinek,thriller
BOK_218,BOK_108,7,Behind Closed Doors (Vol. 1),simon sinek,thriller
BOK_218,BOK_252,8,Sultans of the South,simon sinek,history
BOK_218,BOK_014,9,The Midnight Sun,jeyamohan,fiction
BOK_218,B0133,10,Echoes from Path,subha,fiction
BOK_219,BOK_225,1,Village Bells,sandilyan,fiction
BOK_219,B0209,2,Beyond the Fire,sandilyan,fiction
BOK_219,BOK_125,3,The Assassin's Mark (Vol. 1),sandilyan,thriller
BOK_219,B0161,4,The Conspiracy Fire,sandilyan,thriller
BOK_219,BOK_288,5,The Midnight Sun (Vol. 7),sandilyan,fiction
BOK_219,B0181,6,Dark Secrets Legend,sandilyan,thriller
BOK_219,BOK_153,7,The Night Crawler,sandilyan,thriller
BOK_219,B0261,8,The Missing Silence,sandilyan,mystery
BOK_219,B0048,9,The Enchanted Light,sandilyan,fantasy
BOK_219,BOK_199,10,The Tech Boom in Bangalore (Vol. 3),sujatha rangarajan,technology
BOK_220,BOK_170,1,A Cryptic Message,shashi tharoor,mystery
BOK_220,BOK_174,2,Bouncing Back (Vol. 2),shashi tharoor,self help
BOK_220,BOK_134,3,Code of Silence,shashi tharoor,thriller
BOK_220,BOK_089,4,The Chennai Express Connection,shashi tharoor,romance
BOK_220,BOK_029,5,The Half Girlfriend Journey,shashi tharoor,romance
BOK_220,B0230,6,Beyond the Dawn,unknown author,fiction
BOK_220,BOK_143,7,The God of Small Things (Vol. 2),sandilyan,fiction
BOK_220,BOK_130,8,Monsoon Dreams (Vol. 2),yuval noah harari,fiction
BOK_220,B0009,9,Dark Secrets Night,o. v. vijayan,thriller
BOK_220,BOK_292,10,The Train to Malgudi (Vol. 3),dan brown,fiction
BOK_221,BOK_001,1,Web of Lies,aravind adiga,thriller
BOK_221,BOK_092,2,The Tech Boom in Bangalore (Vol. 1),aravind adiga,technology
BOK_221,BOK_168,3,The Weaver's Loom,aravind adiga,fiction
BOK_221,BOK_145,4,The Chennai Express Connection (Vol. 2),aravind adiga,romance
BOK_221,BOK_118,5,The Guardian of the Portal,aravind adiga,fantasy
BOK_221,BOK_284,6,The Coconut Groves (Vol. 4),aravind adiga,fiction
BOK_221,BOK_154,7,Under the Banyan Tree (Vol. 2),aravind adiga,romance
BOK_221,BOK_037,8,Murder on High Street,r.k. narayan,thriller
BOK_221,B0178,9,Hidden Truth Journey,kuvempu,thriller
BOK_221,B0152,10,The Conspiracy World,u. r. ananthamurthy,thriller
BOK_222,BOK_238,1,The Lost Manuscript (Vol. 1),jeffrey archer,mystery
BOK_222,BOK_048,2,The Last Letter,jeffrey archer,fiction
BOK_222,BOK_191,3,Cold Case Files (Vol. 1),jeffrey archer,thriller
BOK_222,BOK_121,4,Monsoon Dreams (Vol. 1),jeffrey archer,fiction
BOK_222,BOK_256,5,The Chronicles of Vikramaditya (Vol. 3),jeffrey archer,fantasy
BOK_222,BOK_110,6,The Deception Game (Vol. 2),jeffrey archer,thriller
BOK_222,BOK_300,7,The Legend of Ramanujan (Vol. 2),jeffrey archer,biography
BOK_222,BOK_131,8,The Mystery of Royapuram (Vol. 1),anita desai,mystery
BOK_222,BOK_254,9,The Ghost of Shimla (Vol. 1),yuval noah harari,mystery
BOK_222,B0056,10,Shadows in Dreams,rachakonda viswanatha sastriulu,mystery
BOK_223,BOK_003,1,The Inheritance of Loss,kalki r. krishnamurthy,fiction
BOK_223,BOK_012,2,The Inheritance of Loss (Vol. 2),kalki r. krishnamurthy,fiction
BOK_223,B0090,3,The Last Mind,kalki krishnamurthy,0
BOK_223,BOK_212,4,The Assassin's Mark (Vol. 4),kalki r. krishnamurthy,thriller
BOK_223,B0267,5,Hidden Truth Moon,kalki krishnamurthy,thriller
BOK_223,BOK_164,6,The Last Alibi,kalki r. krishnamurthy,thriller
BOK_223,B0107,7,Dreams of River,kalki krishnamurthy,0
BOK_223,B0027,8,The Great Wind,kalki krishnamurthy,history
BOK_223,BOK_084,9,Double Cross,kalki r. krishnamurthy,thriller
BOK_223,BOK_226,10,Murder on High Street (Vol. 3),kalki r. krishnamurthy,thriller
BOK_224,BOK_115,1,The Chennai Express Connection (Vol. 1),r.k. narayan,romance
BOK_224,BOK_081,2,Web of Lies (Vol. 1),r.k. narayan,thriller
BOK_224,B0210,3,The Enchanted Mind,r. k. narayan,fantasy
BOK_224,BOK_120,4,Swords of the Deccan (Vol. 2),r.k. narayan,fantasy
BOK_224,B0155,5,The Secret of Storm,r. k. narayan,0
BOK_224,BOK_007,6,Shadows of the Past,r.k. narayan,fiction
BOK_224,BOK_241,7,The Mango Orchard (Vol. 2),r.k. narayan,fiction
BOK_224,BOK_037,8,Murder on High Street,r.k. narayan,thriller
BOK_224,B0095,9,The Last Rain,r. k. narayan,fiction
BOK_224,B0218,10,Dreams of Fire,r. k. narayan,fiction
BOK_225,BOK_288,1,The Midnight Sun (Vol. 7),sandilyan,fiction
BOK_225,B0209,2,Beyond the Fire,sandilyan,fiction
BOK_225,BOK_143,3,The God of Small Things (Vol. 2),sandilyan,fiction
BOK_225,B0181,4,Dark Secrets Legend,sandilyan,thriller
BOK_225,BOK_153,5,The Night Crawler,sandilyan,thriller
BOK_225,BOK_219,6,Cloud Architectures (Vol. 2),sandilyan,technology
BOK_225,B0226,7,Kingdom of Sun,sandilyan,fantasy
BOK_225,B0161,8,The Conspiracy Fire,sandilyan,thriller
BOK_225,BOK_125,9,The Assassin's Mark (Vol. 1),sandilyan,thriller
BOK_225,B0261,10,The Missing Silence,sandilyan,mystery
BOK_226,BOK_084,1,Double Cross,kalki r. krishnamurthy,thriller
BOK_226,B0267,2,Hidden Truth Moon,kalki krishnamurthy,thriller
BOK_226,BOK_164,3,The Last Alibi,kalki r. krishnamurthy,thriller
BOK_226,BOK_212,4,The Assassin's Mark (Vol. 4),kalki r. krishnamurthy,thriller
BOK_226,B0090,5,The Last Mind,kalki krishnamurthy,0
BOK_226,B0107,6,Dreams of River,kalki krishnamurthy,0
BOK_226,BOK_003,7,The Inheritance of Loss,kalki r. krishnamurthy,fiction
BOK_226,BOK_012,8,The Inheritance of Loss (Vol. 2),kalki r. krishnamurthy,fiction
BOK_226,BOK_223,9,The Train to Malgudi (Vol. 2),kalki r. krishnamurthy,fiction
BOK_226,B0027,10,The Great Wind,kalki krishnamurthy,history
BOK_227,BOK_090,1,The Python Way,dan brown,technology
BOK_227,BOK_076,2,Shadows of the Past (Vol. 2),dan brown,fiction
BOK_227,BOK_217,3,The Mango Orchard (Vol. 1),dan brown,fiction
BOK_227,BOK_008,4,Whispers of the Dead,dan brown,thriller
BOK_227,BOK_049,5,The Cursed Amulet (Vol. 1),dan brown,fantasy
BOK_227,BOK_124,6,Beyond the Horizon,dan brown,fiction
BOK_227,BOK_116,7,"Love, Chai, and Everything Nice (Vol. 2)",dan brown,romance
BOK_227,BOK_156,8,The God of Small Things (Vol. 3),dan brown,fiction
BOK_227,BOK_229,9,The Inheritance of Loss (Vol. 3),dan brown,fiction
BOK_227,BOK_292,10,The Train to Malgudi (Vol. 3),dan brown,fiction
BOK_228,BOK_032,1,Shadow of the Yeti,chetan bhagat,fantasy
BOK_228,BOK_248,2,Danger Zone,chetan bhagat,thriller
BOK_228,BOK_057,3,The Deception Game,chetan bhagat,thriller
BOK_228,B0177,4,The Missing Gold,chetan bhagat,mystery
BOK_228,BOK_289,5,Zero to One Crore (Vol. 1),chetan bhagat,business
BOK_228,BOK_187,6,The Taj Mahal Story (Vol. 1),chetan bhagat,history
BOK_228,BOK_167,7,Cyber Security for Everyone,chetan bhagat,technology
BOK_228,BOK_020,8,Ancient Indian Civilizations,chetan bhagat,history
BOK_228,BOK_137,9,The Assassin's Mark (Vol. 2),chetan bhagat,thriller
BOK_228,B0159,10,Final Hour River,chetan bhagat,thriller
BOK_229,BOK_229,1,The Inheritance of Loss (Vol. 3),dan brown,fiction
BOK_229,BOK_076,2,Shadows of the Past (Vol. 2),dan brown,fiction
BOK_229,BOK_217,3,The Mango Orchard (Vol. 1),dan brown,fiction
BOK_229,BOK_292,4,The Train to Malgudi (Vol. 3),dan brown,fiction
BOK_229,BOK_124,5,Beyond the Horizon,dan brown,fiction
BOK_229,BOK_008,6,Whispers of the Dead,dan brown,thriller
BOK_229,BOK_283,7,Lead from the Front (Vol. 1),dan brown,self-help
BOK_229,BOK_049,8,The Cursed Amulet (Vol. 1),dan brown,fantasy
BOK_229,BOK_230,9,The Golden Empire (Vol. 1),dan brown,fantasy
BOK_229,BOK_227,10,Coding the Future,dan brown,technology
BOK_230,BOK_049,1,The Cursed Amulet (Vol. 1),dan brown,fantasy
BOK_230,BOK_006,2,The Legend of Trishanku,dan brown,fantasy
BOK_230,BOK_262,3,Realm of the Gods (Vol. 3),dan brown,fantasy
BOK_230,BOK_156,4,The God of Small Things (Vol. 3),dan brown,fiction
BOK_230,BOK_229,5,The Inheritance of Loss (Vol. 3),dan brown,fiction
BOK_230,BOK_076,6,Shadows of the Past (Vol. 2),dan brown,fiction
BOK_230,BOK_217,7,The Mango Orchard (Vol. 1),dan brown,fiction
BOK_230,BOK_008,8,Whispers of the Dead,dan brown,thriller
BOK_230,BOK_292,9,The Train to Malgudi (Vol. 3),dan brown,fiction
BOK_230,BOK_227,10,Coding the Future,dan brown,technology
BOK_231,BOK_180,1,The Safe House (Vol. 3),john grisham,thriller
BOK_231,BOK_102,2,The Midnight Sun (Vol. 3),john grisham,fiction
BOK_231,BOK_052,3,The Chronicles of Vikramaditya (Vol. 2),john grisham,fantasy
BOK_231,BOK_169,4,The Chennai Express Connection (Vol. 3),john grisham,romance
BOK_231,BOK_271,5,Sultans of the South (Vol. 1),john grisham,history
BOK_231,BOK_233,6,Shadow in the Rain,john grisham,thriller
BOK_231,BOK_196,7,Algorithms and Life,john grisham,technology
BOK_231,BOK_101,8,Under the Banyan Tree (Vol. 1),john grisham,romance
BOK_231,BOK_059,9,Unlocking Your Potential,john grisham,self-help
BOK_231,BOK_014,10,The Midnight Sun,jeyamohan,fiction
BOK_232,BOK_287,1,False Identity (Vol. 1),agatha christie,thriller
BOK_232,BOK_296,2,Terminal Vector (Vol. 2),agatha christie,thriller
BOK_232,BOK_149,3,The Last Letter (Vol. 5),agatha christie,fiction
BOK_232,BOK_025,4,The Mystery of Royapuram,agatha christie,mystery
BOK_232,BOK_093,5,Love in the Time of Monsoons,agatha christie,romance
BOK_232,BOK_276,6,A Summer in Ooty (Vol. 2),agatha christie,romance
BOK_232,BOK_295,7,The Mango Orchard (Vol. 3),agatha christie,fiction
BOK_232,BOK_018,8,Monsoon Dreams,agatha christie,fiction
BOK_232,BOK_203,9,Shadow of the Yeti (Vol. 2),agatha christie,fantasy
BOK_232,B0013,10,Forever Star,agatha christie,romance
BOK_233,BOK_180,1,The Safe House (Vol. 3),john grisham,thriller
BOK_233,BOK_169,2,The Chennai Express Connection (Vol. 3),john grisham,romance
BOK_233,BOK_052,3,The Chronicles of Vikramaditya (Vol. 2),john grisham,fantasy
BOK_233,BOK_271,4,Sultans of the South (Vol. 1),john grisham,history
BOK_233,BOK_101,5,Under the Banyan Tree (Vol. 1),john grisham,romance
BOK_233,BOK_231,6,The Midnight Sun (Vol. 4),john grisham,fiction
BOK_233,BOK_102,7,The Midnight Sun (Vol. 3),john grisham,fiction
BOK_233,BOK_196,8,Algorithms and Life,john grisham,technology
BOK_233,BOK_059,9,Unlocking Your Potential,john grisham,self-help
BOK_233,BOK_207,10,The Last Alibi (Vol. 1),r.k. narayan,thriller
BOK_234,BOK_171,1,The Tech Boom in Bangalore (Vol. 2),amish tripathi,technology
BOK_234,BOK_017,2,The Hunt for Red October,amish tripathi,thriller
BOK_234,BOK_186,3,The Legend of Ramanujan (Vol. 1),amish tripathi,biography
BOK_234,B0201,4,The Life of Fire,amish tripathi,biography
BOK_234,B0081,5,Start with Why Moon,amish tripathi,business
BOK_234,BOK_070,6,Life in a Metro (Vol. 1),amish tripathi,fiction
BOK_234,BOK_064,7,Echoes of Betrayal (Vol. 1),amish tripathi,thriller
BOK_234,B0096,8,Final Hour Secret,amish tripathi,thriller
BOK_234,B0128,9,Echoes from Mind,amish tripathi,fiction
BOK_234,B0227,10,Beyond the World,amish tripathi,fiction
BOK_235,BOK_267,1,The Inheritance of Loss (Vol. 4),george r.r. martin,fiction
BOK_235,BOK_173,2,A River's Tale (Vol. 1),george r.r. martin,fiction
BOK_235,BOK_200,3,The Chennai Syndicate (Vol. 3),george r.r. martin,thriller
BOK_235,BOK_105,4,False Identity,george r.r. martin,thriller
BOK_235,BOK_251,5,The Cipher,george r.r. martin,thriller
BOK_235,BOK_175,6,The Lost Manuscript,george r.r. martin,mystery
BOK_235,BOK_281,7,Bouncing Back (Vol. 3),george r.r. martin,self help
BOK_235,BOK_088,8,The Great Chola Empire,george r.r. martin,history
BOK_235,BOK_185,9,Life in a Metro (Vol. 4),jeyamohan,fiction
BOK_235,B0179,10,Beyond the Storm,kuvempu,fiction
BOK_236,BOK_216,1,Life in a Metro (Vol. 5),sudha murty,fiction
BOK_236,BOK_095,2,Dead Run,sudha murty,thriller
BOK_236,BOK_027,3,The Golden Threshold,sudha murty,fiction
BOK_236,BOK_255,4,The Mystery of Royapuram (Vol. 3),sudha murty,mystery
BOK_236,BOK_268,5,Autumn Leaves (Vol. 2),sudha murty,romance
BOK_236,BOK_270,6,The Coconut Groves (Vol. 3),sudha murty,fiction
BOK_236,BOK_158,7,Mindset of Achievers,sudha murty,self-help
BOK_236,BOK_237,8,The Bangalore Alibi (Vol. 1),sudha murty,mystery
BOK_236,BOK_119,9,Swords of the Deccan (Vol. 1),j.k. rowling,fantasy
BOK_236,BOK_203,10,Shadow of the Yeti (Vol. 2),agatha christie,fantasy
BOK_237,BOK_255,1,The Mystery of Royapuram (Vol. 3),sudha murty,mystery
BOK_237,BOK_270,2,The Coconut Groves (Vol. 3),sudha murty,fiction
BOK_237,BOK_095,3,Dead Run,sudha murty,thriller
BOK_237,BOK_027,4,The Golden Threshold,sudha murty,fiction
BOK_237,BOK_216,5,Life in a Metro (Vol. 5),sudha murty,fiction
BOK_237,BOK_268,6,Autumn Leaves (Vol. 2),sudha murty,romance
BOK_237,BOK_236,7,Elixir of Life,sudha murty,fantasy
BOK_237,BOK_158,8,Mindset of Achievers,sudha murty,self-help
BOK_237,BOK_273,9,Secrets of the Kaveri (Vol. 1),unknown author,mystery
BOK_237,BOK_294,10,Secrets of the Kaveri (Vol. 2),james clear,mystery
BOK_238,BOK_222,1,The Ghost of Shimla,jeffrey archer,mystery
BOK_238,BOK_121,2,Monsoon Dreams (Vol. 1),jeffrey archer,fiction
BOK_238,BOK_110,3,The Deception Game (Vol. 2),jeffrey archer,thriller
BOK_238,BOK_300,4,The Legend of Ramanujan (Vol. 2),jeffrey archer,biography
BOK_238,BOK_048,5,The Last Letter,jeffrey archer,fiction
BOK_238,BOK_191,6,Cold Case Files (Vol. 1),jeffrey archer,thriller
BOK_238,BOK_256,7,The Chronicles of Vikramaditya (Vol. 3),jeffrey archer,fantasy
BOK_238,BOK_128,8,The Hidden Key,kiran desai,mystery
BOK_238,B0173,9,Unsolved River,viswanatha satyanarayana,mystery
BOK_238,B0197,10,The Riddle Fire,rachakonda viswanatha sastriulu,mystery
BOK_239,B0193,1,Shadows of Story,robin sharma,fiction
BOK_239,BOK_243,2,The Weaver's Loom (Vol. 1),robin sharma,fiction
BOK_239,BOK_047,3,Murder on High Street (Vol. 1),robin sharma,thriller
BOK_239,B0256,4,The Wizard Voice,robin sharma,fantasy
BOK_239,BOK_151,5,The Disruptors,robin sharma,business
BOK_239,BOK_112,6,The Assassin's Mark,robin sharma,thriller
BOK_239,B0176,7,Deadly Game Moon,robin sharma,thriller
BOK_239,B0234,8,The Conspiracy Night,robin sharma,thriller
BOK_239,BOK_182,9,Shadow of the Yeti (Vol. 1),robin sharma,fantasy
BOK_239,B0281,10,Whispers of Silence,robin sharma,romance
BOK_240,BOK_293,1,Wealth and Wisdom (Vol. 2),sujatha rangarajan,self-help
BOK_240,BOK_178,2,The Madurai Murders (Vol. 2),sujatha rangarajan,mystery
BOK_240,BOK_264,3,The Sky Fortress,sujatha rangarajan,fantasy
BOK_240,BOK_159,4,Cloud Architectures (Vol. 1),sujatha rangarajan,technology
BOK_240,BOK_055,5,The Last Letter (Vol. 1),sujatha rangarajan,fiction
BOK_240,B0065,6,Zero to One Rain,sujatha rangarajan,business
BOK_240,BOK_113,7,Echoes of Silence,sujatha rangarajan,fiction
BOK_240,B0272,8,Clues to Mystery,sujatha rangarajan,mystery
BOK_240,B0001,9,AI Revolution Voice,sujatha rangarajan,technology
BOK_240,BOK_146,10,Web of Lies (Vol. 2),sujatha rangarajan,thriller
BOK_241,BOK_241,1,The Mango Orchard (Vol. 2),r.k. narayan,fiction
BOK_241,BOK_041,2,Shadows of the Past (Vol. 1),r.k. narayan,fiction
BOK_241,BOK_037,3,Murder on High Street,r.k. narayan,thriller
BOK_241,B0095,4,The Last Rain,r. k. narayan,fiction
BOK_241,B0218,5,Dreams of Fire,r. k. narayan,fiction
BOK_241,BOK_107,6,Life in a Metro (Vol. 2),r.k. narayan,fiction
BOK_241,BOK_192,7,Monsoon Dreams (Vol. 4),r.k. narayan,fiction
BOK_241,BOK_272,8,Shadows of the Past (Vol. 4),r.k. narayan,fiction
BOK_241,BOK_207,9,The Last Alibi (Vol. 1),r.k. narayan,thriller
BOK_241,B0213,10,The Last Night,r. k. narayan,fiction
BOK_242,BOK_050,1,The God of Small Things (Vol. 1),ken follett,fiction
BOK_242,BOK_066,2,A River's Tale,ken follett,fiction
BOK_242,BOK_260,3,The Midnight Sun (Vol. 6),ken follett,fiction
BOK_242,BOK_078,4,The Coconut Groves,ken follett,fiction
BOK_242,BOK_299,5,The Golden Threshold (Vol. 3),ken follett,fiction
BOK_242,BOK_140,6,The Poisoned Chalice (Vol. 2),ken follett,mystery
BOK_242,BOK_097,7,Swords of the Deccan,ken follett,fantasy
BOK_242,BOK_098,8,Scale Up (Vol. 1),ken follett,business
BOK_242,BOK_109,9,Bouncing Back,ken follett,self help
BOK_242,BOK_014,10,The Midnight Sun,jeyamohan,fiction
BOK_243,BOK_239,1,The God of Small Things (Vol. 4),robin sharma,fiction
BOK_243,BOK_112,2,The Assassin's Mark,robin sharma,thriller
BOK_243,B0193,3,Shadows of Story,robin sharma,fiction
BOK_243,BOK_047,4,Murder on High Street (Vol. 1),robin sharma,thriller
BOK_243,BOK_182,5,Shadow of the Yeti (Vol. 1),robin sharma,fantasy
BOK_243,B0176,6,Deadly Game Moon,robin sharma,thriller
BOK_243,B0234,7,The Conspiracy Night,robin sharma,thriller
BOK_243,B0281,8,Whispers of Silence,robin sharma,romance
BOK_243,B0292,9,Forgotten Soul,robin sharma,history
BOK_243,B0082,10,Atomic Gold,robin sharma,self help
BOK_244,BOK_100,1,A Suitable Match (Vol. 1),ashwin sanghi,fiction
BOK_244,BOK_036,2,Life in a Metro,ashwin sanghi,fiction
BOK_244,BOK_010,3,The Inheritance of Loss (Vol. 1),ashwin sanghi,fiction
BOK_244,BOK_246,4,Monsoon Dreams (Vol. 5),ashwin sanghi,fiction
BOK_244,BOK_019,5,The Train to Malgudi,ashwin sanghi,fiction
BOK_244,BOK_184,6,Heartstrings,ashwin sanghi,romance
BOK_244,BOK_054,7,Echoes of Betrayal,ashwin sanghi,thriller
BOK_244,BOK_265,8,Shadow in the Rain (Vol. 1),ashwin sanghi,thriller
BOK_244,B0008,9,The Wizard Star,ashwin sanghi,fantasy
BOK_244,BOK_201,10,The Corporate Ladder (Vol. 1),ashwin sanghi,business
BOK_245,BOK_245,1,A Summer in Ooty (Vol. 1),chetan bhagat,romance
BOK_245,BOK_142,2,Stars in Your Eyes (Vol. 1),chetan bhagat,romance
BOK_245,BOK_137,3,The Assassin's Mark (Vol. 2),chetan bhagat,thriller
BOK_245,B0159,4,Final Hour River,chetan bhagat,thriller
BOK_245,B0284,5,Unsolved Rain,chetan bhagat,mystery
BOK_245,BOK_289,6,Zero to One Crore (Vol. 1),chetan bhagat,business
BOK_245,BOK_248,7,Danger Zone,chetan bhagat,thriller
BOK_245,BOK_057,8,The Deception Game,chetan bhagat,thriller
BOK_245,BOK_032,9,Shadow of the Yeti,chetan bhagat,fantasy
BOK_245,BOK_228,10,Realm of the Gods (Vol. 2),chetan bhagat,fantasy
BOK_246,BOK_246,1,Monsoon Dreams (Vol. 5),ashwin sanghi,fiction
BOK_246,BOK_244,2,The Midnight Sun (Vol. 5),ashwin sanghi,fiction
BOK_246,BOK_019,3,The Train to Malgudi,ashwin sanghi,fiction
BOK_246,BOK_054,4,Echoes of Betrayal,ashwin sanghi,thriller
BOK_246,BOK_100,5,A Suitable Match (Vol. 1),ashwin sanghi,fiction
BOK_246,BOK_036,6,Life in a Metro,ashwin sanghi,fiction
BOK_246,BOK_201,7,The Corporate Ladder (Vol. 1),ashwin sanghi,business
BOK_246,BOK_184,8,Heartstrings,ashwin sanghi,romance
BOK_246,BOK_265,9,Shadow in the Rain (Vol. 1),ashwin sanghi,thriller
BOK_246,B0008,10,The Wizard Star,ashwin sanghi,fantasy
BOK_247,BOK_058,1,The Poisoned Chalice,ruskin bond,mystery
BOK_247,B0021,2,Dark Secrets Night,ruskin bond,0
BOK_247,BOK_104,3,The Silent Witness (Vol. 1),ruskin bond,thriller
BOK_247,BOK_133,4,Behind Closed Doors (Vol. 2),ruskin bond,thriller
BOK_247,B0071,5,The Dragon River,ruskin bond,fantasy
BOK_247,B0203,6,Beyond the Storm,ruskin bond,fiction
BOK_247,BOK_022,7,The Safe House,ruskin bond,thriller
BOK_247,BOK_278,8,Death at the Estate,ruskin bond,mystery
BOK_247,BOK_127,9,The Golden Empire,ruskin bond,fantasy
BOK_247,BOK_176,10,The Habit Loop,ruskin bond,self help
BOK_248,BOK_057,1,The Deception Game,chetan bhagat,thriller
BOK_248,BOK_137,2,The Assassin's Mark (Vol. 2),chetan bhagat,thriller
BOK_248,B0159,3,Final Hour River,chetan bhagat,thriller
BOK_248,BOK_228,4,Realm of the Gods (Vol. 2),chetan bhagat,fantasy
BOK_248,BOK_289,5,Zero to One Crore (Vol. 1),chetan bhagat,business
BOK_248,BOK_142,6,Stars in Your Eyes (Vol. 1),chetan bhagat,romance
BOK_248,BOK_032,7,Shadow of the Yeti,chetan bhagat,fantasy
BOK_248,B0177,8,The Missing Gold,chetan bhagat,mystery
BOK_248,B0284,9,Unsolved Rain,chetan bhagat,mystery
BOK_248,BOK_187,10,The Taj Mahal Story (Vol. 1),chetan bhagat,history
BOK_249,BOK_189,1,The Mystery of Royapuram (Vol. 2),jeyamohan,mystery
BOK_249,BOK_096,2,The Poisoned Chalice (Vol. 1),jeyamohan,mystery
BOK_249,BOK_087,3,The Last Letter (Vol. 3),jeyamohan,fiction
BOK_249,BOK_014,4,The Midnight Sun,jeyamohan,fiction
BOK_249,BOK_185,5,Life in a Metro (Vol. 4),jeyamohan,fiction
BOK_249,BOK_179,6,Code of Silence (Vol. 1),jeyamohan,thriller
BOK_249,BOK_210,7,The Assassin's Mark (Vol. 3),jeyamohan,thriller
BOK_249,B0168,8,The Riddle World,ramanichandran,mystery
BOK_249,BOK_279,9,The Mystery of Royapuram (Vol. 4),amish tripathi,mystery
BOK_249,B0272,10,Clues to Mystery,sujatha rangarajan,mystery
BOK_250,BOK_132,1,The Train to Malgudi (Vol. 1),vikram seth,fiction
